Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree,Training RAM 1st,Training RAM 25%,Training RAM 50%,Training RAM 75%,Total RAM,gc RAM
'bosch','xgboost-depthwise','depth',10,3,999.3391,0.7256541,338,400,0.02,4095,12,1,1,1,5733535744,6409854976,7213268992,7233257472,7237775360,4664066048
'bosch','xgboost-depthwise','hessian',1,3,870.3564,0.7228884,308,400,0.02,1023,10,1,1,1,2970279936,3434405888,3939594240,3942391808,3954335744,3944013824
'bosch','xgboost-depthwise','hessian',2,3,700.2455,0.7250595,325,400,0.02,1023,10,5,1,1,4947861504,5207035904,5587152896,5633552384,5637353472,3450888192
'bosch','xgboost-depthwise','hessian',3,3,625.9583,0.7181565,308,400,0.02,1023,10,25,1,1,4364394496,4540710912,4781084672,4808929280,4803035136,3108425728
'bosch','xgboost-depthwise','hessian',4,3,545.3628,0.7036303,282,400,0.02,1023,10,125,1,1,3961937920,4128329728,4243054592,4243697664,4248772608,2889936896
'bosch','xgboost-depthwise','sampling',1,3,995.581,0.7234308,684,1000,0.04,63,6,1,1,1,2730209280,2824290304,2825084928,2826551296,2838085632,2821828608
'bosch','xgboost-depthwise','sampling',2,3,927.9037,0.7216269,445,1000,0.04,63,6,1,0.8,1,3756666880,3882795008,3885137920,3885993984,3884527616,2811645952
'bosch','xgboost-depthwise','sampling',3,3,831.9462,0.7219472,552,1000,0.04,63,6,1,0.6,1,3729526784,3855040512,3859361792,3861032960,3886006272,2823254016
'bosch','xgboost-depthwise','sampling',4,3,740.8929,0.7132093,234,1000,0.04,63,6,1,0.4,1,3719532544,3841396736,3837693952,3855564800,3864068096,2789650432
'bosch','xgboost-lossguide','leaves',1,2,1750.346,0.7124592,1995,2000,0.02,7,0,1,1,1,2575925248,2575679488,2584293376,2584059904,2586628096,2570371072
'bosch','xgboost-lossguide','leaves',2,2,1442.575,0.7211853,1462,1500,0.02,15,0,1,1,1,3425804288,3431657472,3431419904,3432226816,3435118592,2607951872
'bosch','xgboost-lossguide','leaves',3,2,1214.323,0.7237858,426,1000,0.02,31,0,1,1,1,3536633856,3536900096,3542945792,3543273472,3524583424,2681249792
'bosch','xgboost-lossguide','leaves',4,2,1554.323,0.7261027,405,1000,0.02,63,0,1,1,1,3749879808,3754688512,3756695552,3758088192,3747012608,2831335424
'bosch','xgboost-lossguide','leaves',5,2,1091.751,0.7284439,404,500,0.02,127,0,1,1,1,4187086848,4182732800,4193366016,4188598272,4200419328,3116089344
'bosch','xgboost-lossguide','leaves',6,2,1223.677,0.7287067,316,400,0.02,255,0,1,1,1,5041897472,5038096384,5050273792,5046231040,5058428928,3701084160
'bosch','xgboost-lossguide','leaves',7,2,1887.069,0.7275439,343,400,0.02,511,0,1,1,1,6368518144,6767226880,6771707904,6776102912,6786859008,4856909824
'bosch','xgboost-lossguide','leaves',8,2,2920.651,0.7272748,330,400,0.02,1023,0,1,1,1,7530434560,10213236736,10221334528,10225041408,10253881344,7176892416
'bosch','xgboost-lossguide','leaves',9,2,4344.98,0.7149108,400,400,0.02,2047,0,1,1,1,9850335232,17109884928,17117233152,17131139072,17187655680,11830489088
'bosch','xgboost-lossguide','leaves',10,2,5070.034,0.7101236,400,400,0.02,4095,0,1,1,1,14479347712,22599991296,27560747008,27576737792,27630489600,17692643328
'bosch','xgboost-lossguide','depth',1,2,1792.91,0.7145333,1920,2000,0.02,7,3,1,1,1,2578264064,2577752064,2586202112,2585956352,2587447296,2571190272
'bosch','xgboost-lossguide','depth',2,2,1432.062,0.7198081,1425,1500,0.02,15,4,1,1,1,3425611776,3431464960,3431174144,3431907328,3434278912,2607161344
'bosch','xgboost-lossguide','depth',3,2,1110.158,0.7214592,977,1000,0.02,31,5,1,1,1,3522379776,3540979712,3531284480,3542073344,3543592960,2679545856
'bosch','xgboost-lossguide','depth',4,2,1233.429,0.7223834,723,1000,0.02,63,6,1,1,1,3652943872,3747962880,3748724736,3749580800,3744534528,2817138688
'bosch','xgboost-lossguide','depth',5,2,782.7618,0.7191517,399,500,0.02,127,7,1,1,1,3838935040,3941363712,4085764096,4085215232,4087369728,3017551872
'bosch','xgboost-lossguide','depth',6,2,741.7468,0.7250211,328,400,0.02,255,8,1,1,1,4101849088,4290146304,4475904000,4512747520,4497510400,3245998080
'bosch','xgboost-lossguide','depth',7,2,848.4578,0.7248398,391,400,0.02,511,9,1,1,1,4379267072,4692656128,4990316544,5002457088,4987162624,3513741312
'bosch','xgboost-lossguide','depth',8,2,934.2615,0.7228884,308,400,0.02,1023,10,1,1,1,4721897472,5186969600,5690593280,5692628992,5683859456,3950800896
'bosch','xgboost-lossguide','depth',9,2,1059.239,0.7272562,343,400,0.02,2047,11,1,1,1,5260931072,5783969792,6375395328,6516584448,6513250304,4334559232
'bosch','xgboost-lossguide','depth',10,2,1115.144,0.7256541,338,400,0.02,4095,12,1,1,1,5727625216,6404870144,7208456192,7228600320,7233118208,4661796864
'bosch','xgboost-lossguide','hessian',1,2,976.4412,0.7228884,308,400,0.02,1023,10,1,1,1,2969894912,3433074688,3938230272,3941023744,3952447488,3942125568
'bosch','xgboost-lossguide','hessian',2,2,828.4751,0.7250595,325,400,0.02,1023,10,5,1,1,4944887808,5203644416,5583233024,5629595648,5633376256,3448438784
'bosch','xgboost-lossguide','hessian',3,2,766.677,0.7181565,308,400,0.02,1023,10,25,1,1,4361973760,4537864192,4777725952,4805496832,4799598592,3105972224
'bosch','xgboost-lossguide','hessian',4,2,702.6694,0.7036303,282,400,0.02,1023,10,125,1,1,3959648256,4125913088,4240314368,4240916480,4245876736,2887348224
'bosch','xgboost-lossguide','sampling',1,2,1208.165,0.7234308,684,1000,0.04,63,6,1,1,1,2728001536,2822033408,2822832128,2824364032,2835496960,2819239936
'bosch','xgboost-lossguide','sampling',2,2,1144.363,0.7216269,445,1000,0.04,63,6,1,0.8,1,3751763968,3877486592,3880091648,3880964096,3879481344,2809335808
'bosch','xgboost-lossguide','sampling',3,2,1033.836,0.7219472,552,1000,0.04,63,6,1,0.6,1,3723915264,3849981952,3854356480,3856023552,3881062400,2820898816
'bosch','xgboost-lossguide','sampling',4,2,902.1656,0.7132093,234,1000,0.04,63,6,1,0.4,1,3716263936,3836555264,3833114624,3850854400,3859681280,2787454976
'bosch','xgboost-depthwise','depth',1,2,1819.08,0.7134534,1999,2000,0.02,7,3,1,1,1,2574209024,2577743872,2586226688,2585976832,2587459584,2571202560
'bosch','xgboost-depthwise','depth',2,2,1441.124,0.7199073,1402,1500,0.02,15,4,1,1,1,3425714176,3431538688,3431211008,3432009728,3434397696,2607067136
'bosch','xgboost-depthwise','depth',3,2,1112.883,0.7198976,955,1000,0.02,31,5,1,1,1,3522531328,3541123072,3538829312,3542253568,3543764992,2679033856
'bosch','xgboost-depthwise','depth',4,2,1233.221,0.7223834,723,1000,0.02,63,6,1,1,1,3652685824,3747676160,3748302848,3749285888,3744239616,2816819200
'bosch','xgboost-depthwise','depth',5,2,780.5505,0.7191517,399,500,0.02,127,7,1,1,1,3838844928,3941400576,4085800960,4085133312,4087017472,3017183232
'bosch','xgboost-depthwise','depth',6,2,734.1901,0.7250211,328,400,0.02,255,8,1,1,1,4101312512,4289605632,4475138048,4511956992,4496732160,3246030848
'bosch','xgboost-depthwise','depth',7,2,843.5437,0.7248398,391,400,0.02,511,9,1,1,1,4379107328,4692492288,4990103552,5002403840,4986986496,3513286656
'bosch','xgboost-depthwise','depth',8,2,932.0371,0.7228884,308,400,0.02,1023,10,1,1,1,4721520640,5186609152,5690257408,5692354560,5683511296,3950579712
'bosch','xgboost-depthwise','depth',9,2,1054.31,0.7272562,343,400,0.02,2047,11,1,1,1,5260619776,5783506944,6374887424,6516355072,6512930816,4334886912
'bosch','xgboost-depthwise','depth',10,2,1173.722,0.7256541,338,400,0.02,4095,12,1,1,1,5727760384,6404345856,7207759872,7227920384,7232417792,4661084160
'bosch','xgboost-depthwise','hessian',1,2,976.1151,0.7228884,308,400,0.02,1023,10,1,1,1,2967932928,3432030208,3937181696,3939966976,3951923200,3941601280
'bosch','xgboost-depthwise','hessian',2,2,795.1502,0.7250595,325,400,0.02,1023,10,5,1,1,4944908288,5203681280,5583400960,5629767680,5633544192,3448725504
'bosch','xgboost-depthwise','hessian',3,2,768.1114,0.7181565,308,400,0.02,1023,10,25,1,1,4362174464,4538036224,4777926656,4805767168,4799868928,3106140160
'bosch','xgboost-depthwise','hessian',4,2,686.8708,0.7036303,282,400,0.02,1023,10,125,1,1,3959750656,4126101504,4240510976,4240945152,4246003712,2887565312
'bosch','xgboost-depthwise','sampling',1,2,1237.878,0.7234308,684,1000,0.04,63,6,1,1,1,2727788544,2821840896,2822602752,2824073216,2835603456,2819346432
'bosch','xgboost-depthwise','sampling',2,2,1129.848,0.7216269,445,1000,0.04,63,6,1,0.8,1,3753545728,3878715392,3881058304,3881918464,3880456192,2809257984
'bosch','xgboost-depthwise','sampling',3,2,1039.536,0.7219472,552,1000,0.04,63,6,1,0.6,1,3724173312,3849973760,3854282752,3856015360,3881058304,2820648960
'bosch','xgboost-depthwise','sampling',4,2,894.3757,0.7132093,234,1000,0.04,63,6,1,0.4,1,3715940352,3836227584,3832848384,3850911744,3859423232,2.79E+09
'bosch','lightgbm-v1','leaves',1,5,973.0857,0.7053693,1998,2000,0.02,7,-1,1,1,1,685772800,699912192,701304832,698761216,698486784,677490688
'bosch','lightgbm-v1','leaves',2,5,898.6144,0.7159095,1331,1500,0.02,15,-1,1,1,1,1042894848,1048297472,1048879104,1052602368,1050329088,721469440
'bosch','lightgbm-v1','leaves',3,5,773.3755,0.7159274,668,1000,0.02,31,-1,1,1,1,1137561600,1137614848,1138241536,1147133952,1148383232,789786624
'bosch','lightgbm-v1','leaves',4,5,1002.916,0.7150791,354,1000,0.02,63,-1,1,1,1,1323077632,1319411712,1333907456,1325387776,1327939584,923721728
'bosch','lightgbm-v1','leaves',5,5,674.248,0.7163455,308,500,0.02,127,-1,1,1,1,1693138944,1702014976,1702928384,1704656896,1699688448,1191739392
'bosch','lightgbm-v1','leaves',6,5,720.3553,0.7104199,196,400,0.02,255,-1,1,1,1,2425159680,2429280256,2422829056,2438135808,2440343552,1695670272
'bosch','lightgbm-v1','leaves',7,5,953.6212,0.7141631,340,400,0.02,511,-1,1,1,1,3892105216,3903930368,3899908096,3902857216,3915673600,2733846528
'bosch','lightgbm-v1','leaves',8,5,1160.651,0.7108352,167,400,0.02,1023,-1,1,1,1,6827098112,6842085376,6854533120,6858395648,6868258816,4804771840
'bosch','lightgbm-v1','leaves',9,5,1233.566,0.7105857,161,400,0.02,2047,-1,1,1,1,12692635648,12709593088,12733833216,12738822144,12765118464,8943226880
'bosch','lightgbm-v1','leaves',10,5,1252.034,0.7105857,161,400,0.02,4095,-1,1,1,1,24427548672,24456744960,24492212224,24513368064,24538648576,17126383616
'bosch','lightgbm-v1','depth',1,5,951.4837,0.7046033,1992,2000,0.02,7,3,1,1,1,685740032,700096512,701366272,698847232,698773504,677777408
'bosch','lightgbm-v1','depth',2,5,835.2699,0.7113311,1445,1500,0.02,15,4,1,1,1,1042849792,1048211456,1048657920,1052303360,1050075136,717877248
'bosch','lightgbm-v1','depth',3,5,659.8073,0.7132215,982,1000,0.02,31,5,1,1,1,1137606656,1137352704,1137995776,1147166720,1148207104,786161664
'bosch','lightgbm-v1','depth',4,5,744.1691,0.7168651,940,1000,0.02,63,6,1,1,1,1322405888,1318207488,1332764672,1325039616,1326845952,923316224
'bosch','lightgbm-v1','depth',5,5,464.2442,0.7101847,234,500,0.02,127,7,1,1,1,1691971584,1701203968,1702002688,1703968768,1699151872,1188028416
'bosch','lightgbm-v1','depth',6,5,436.9884,0.7120555,398,400,0.02,255,8,1,1,1,2425475072,2429034496,2422853632,2437894144,2441396224,1696493568
'bosch','lightgbm-v1','depth',7,5,457.9845,0.7125938,313,400,0.02,511,9,1,1,1,3893018624,3905085440,3901501440,3904942080,3917213696,2738343936
'bosch','lightgbm-v1','depth',8,5,517.6565,0.7112878,278,400,0.02,1023,10,1,1,1,6828769280,6843469824,6854852608,6859223040,6868553728,4804079616
'bosch','lightgbm-v1','depth',9,5,560.9331,0.7121002,386,400,0.02,2047,11,1,1,1,12692541440,12708552704,12732157952,12738625536,12764852224,9133969408
'bosch','lightgbm-v1','depth',10,5,622.6183,0.713199,312,400,0.02,4095,12,1,1,1,24427122688,24455008256,24491298816,24513413120,24540086272,17563090944
'bosch','lightgbm-v1','hessian',1,5,497.3358,0.7112878,278,400,0.02,1023,10,1,1,1,4563660800,4578799616,4581785600,4598702080,4605890560,4585648128
'bosch','lightgbm-v1','hessian',2,5,476.3073,0.713073,226,400,0.02,1023,10,5,1,1,8783736832,8787881984,8809672704,8805720064,8822562816,4725280768
